instance_id,workload,seed,variant,transaction_state,partial_update_rate,invalid_commit_rate,stale_write_rate,repair_recall,leak_rate,supersession_consistency,scope_bypass_rate,latency,any_violation,violations,committed_count,operation_count,repair_count,oracle_version,oracle_match,allowed_outcome_count,oracle_mismatches
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_6,atomic_multi_write,6,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_7,atomic_multi_write,7,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_8,atomic_multi_write,8,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,Naive,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoTxn,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,atomicity_violation,1,3,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
atomic_multi_write_seed_9,atomic_multi_write,9,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,,0,3,0,0.1,1,1,
crash_during_commit_seed_0,crash_during_commit,0,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_0,crash_during_commit,0,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_0,crash_during_commit,0,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_0,crash_during_commit,0,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_0,crash_during_commit,0,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_1,crash_during_commit,1,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_1,crash_during_commit,1,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_1,crash_during_commit,1,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_1,crash_during_commit,1,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_1,crash_during_commit,1,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_2,crash_during_commit,2,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_2,crash_during_commit,2,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_2,crash_during_commit,2,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_2,crash_during_commit,2,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_2,crash_during_commit,2,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_3,crash_during_commit,3,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_3,crash_during_commit,3,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_3,crash_during_commit,3,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_3,crash_during_commit,3,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_3,crash_during_commit,3,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_4,crash_during_commit,4,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_4,crash_during_commit,4,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_4,crash_during_commit,4,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_4,crash_during_commit,4,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_4,crash_during_commit,4,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_5,crash_during_commit,5,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_5,crash_during_commit,5,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_5,crash_during_commit,5,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_5,crash_during_commit,5,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_5,crash_during_commit,5,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_6,crash_during_commit,6,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_6,crash_during_commit,6,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_6,crash_during_commit,6,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_6,crash_during_commit,6,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_6,crash_during_commit,6,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_7,crash_during_commit,7,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_7,crash_during_commit,7,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_7,crash_during_commit,7,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_7,crash_during_commit,7,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_7,crash_during_commit,7,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_8,crash_during_commit,8,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_8,crash_during_commit,8,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_8,crash_during_commit,8,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_8,crash_during_commit,8,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_8,crash_during_commit,8,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_9,crash_during_commit,9,Naive,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_9,crash_during_commit,9,TxnMem-NoTxn,committed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,1,4,0,0.1,1,2,
crash_during_commit_seed_9,crash_during_commit,9,TxnMem-NoPolicyCommit,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_9,crash_during_commit,9,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
crash_during_commit_seed_9,crash_during_commit,9,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,2,
revoke_before_commit_seed_0,revoke_before_commit,0,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_0,revoke_before_commit,0,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_0,revoke_before_commit,0,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_0,revoke_before_commit,0,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_0,revoke_before_commit,0,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_1,revoke_before_commit,1,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_1,revoke_before_commit,1,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_1,revoke_before_commit,1,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_1,revoke_before_commit,1,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_1,revoke_before_commit,1,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_2,revoke_before_commit,2,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_2,revoke_before_commit,2,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_2,revoke_before_commit,2,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_2,revoke_before_commit,2,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_2,revoke_before_commit,2,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_3,revoke_before_commit,3,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_3,revoke_before_commit,3,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_3,revoke_before_commit,3,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_3,revoke_before_commit,3,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_3,revoke_before_commit,3,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_4,revoke_before_commit,4,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_4,revoke_before_commit,4,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_4,revoke_before_commit,4,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_4,revoke_before_commit,4,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_4,revoke_before_commit,4,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_5,revoke_before_commit,5,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_5,revoke_before_commit,5,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_5,revoke_before_commit,5,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_5,revoke_before_commit,5,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_5,revoke_before_commit,5,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_6,revoke_before_commit,6,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_6,revoke_before_commit,6,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_6,revoke_before_commit,6,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_6,revoke_before_commit,6,TxnMem-NoRepair,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_6,revoke_before_commit,6,TxnMem,aborted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,,0,4,0,0.1,1,1,
revoke_before_commit_seed_7,revoke_before_commit,7,Naive,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_7,revoke_before_commit,7,TxnMem-NoTxn,aborted,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,committed_memory_ids;visible_memory_ids
revoke_before_commit_seed_7,revoke_before_commit,7,TxnMem-NoPolicyCommit,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1,invalid_commit_violation;stale_write_violation,1,4,0,0.1,0,1,transaction_state;committed_memory_ids;visible_memory_ids
